ro_id,line_num,part_id,part_name,part_type,qty,unit_cost,line_cost,lead_time_days,is_primary_fix
RO000585,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000585,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000586,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000586,2,P-1007,FLUID_FILTER-58,fluid_filter,2,90.82,181.64,1,False
RO000587,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000587,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000587,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000588,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000588,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000589,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000589,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000590,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000590,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000590,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000591,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000591,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000592,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000592,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000592,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000592,4,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,False
RO000593,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000593,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000594,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000594,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000595,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000595,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000595,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000596,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000596,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000597,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000597,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000598,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000598,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000598,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000599,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000599,2,P-1002,COOLANT_FILTER-23,coolant_filter,2,109.01,218.02,12,False
RO000599,3,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,False
RO000599,4,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000600,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000600,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000600,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000601,1,P-1022,RELAY-52,relay,1,77.32,77.32,4,True
RO000601,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000602,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000602,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000602,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000603,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000603,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000604,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000604,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000605,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000605,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000606,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000606,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000607,1,P-1025,WIRING_HARNESS-78,wiring_harness,1,95.07,95.07,1,True
RO000607,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000608,1,P-1019,FUSE-98,fuse,2,89.48,178.96,1,True
RO000608,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000609,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000609,2,P-1002,COOLANT_FILTER-23,coolant_filter,2,109.01,218.02,12,False
RO000610,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000610,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000610,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000611,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000611,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000611,3,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000612,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000612,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000613,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000613,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000614,1,P-1024,SENSOR_PROX-69,sensor_prox,2,66.2,132.4,10,True
RO000614,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000615,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000615,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000616,1,P-1026,DRIVE_CHAIN-66,drive_chain,2,94.24,188.48,4,True
RO000616,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000617,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000617,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000617,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000618,1,P-1030,BELT-30,belt,2,94.54,189.08,9,True
RO000618,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000619,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000619,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000620,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000620,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000621,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000621,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000621,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000622,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000622,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000622,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000623,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000623,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000624,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000624,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000625,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000625,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000626,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000626,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000627,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000627,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000628,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000628,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000628,3,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,False
RO000628,4,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000629,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000629,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000630,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000630,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000631,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000631,2,P-1007,FLUID_FILTER-58,fluid_filter,2,90.82,181.64,1,False
RO000632,1,P-1019,FUSE-98,fuse,2,89.48,178.96,1,True
RO000632,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000633,1,P-1025,WIRING_HARNESS-78,wiring_harness,1,95.07,95.07,1,True
RO000633,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000634,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000634,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000635,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000635,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000636,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000636,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000637,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000637,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000638,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000638,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000639,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000639,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000639,3,P-1023,CONTACTOR-26,contactor,2,41.87,83.74,3,False
RO000640,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000640,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000641,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000641,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000642,1,P-1022,RELAY-52,relay,2,77.32,154.64,4,True
RO000642,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000643,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000643,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000644,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000644,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000644,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000645,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,2,62.16,124.32,4,True
RO000645,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000645,3,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000646,1,P-1005,FAN-54,fan,2,65.94,131.88,8,True
RO000646,2,P-1006,THERMOSTAT-56,thermostat,2,66.12,132.24,4,False
RO000647,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000647,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000647,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000648,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000648,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000648,3,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,False
RO000649,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000649,2,P-1013,SEAL_KIT-86,seal_kit,2,63.75,127.5,6,False
RO000650,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000650,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000651,1,P-1008,PRESSURE_VALVE-99,pressure_valve,2,37.48,74.96,3,True
RO000651,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000652,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000652,2,P-1012,SEAL_KIT-16,seal_kit,2,83.96,167.92,1,False
RO000653,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000653,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000654,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000654,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000654,3,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000655,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000655,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000656,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000656,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000656,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000657,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000657,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000658,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000658,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000659,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000659,2,P-1013,SEAL_KIT-86,seal_kit,2,63.75,127.5,6,False
RO000660,1,P-1022,RELAY-52,relay,2,77.32,154.64,4,True
RO000660,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000661,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000661,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000662,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000662,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000663,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000663,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000664,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000664,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000665,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,2,51.64,103.28,7,True
RO000665,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000666,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000666,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,2,48.52,97.04,7,False
RO000667,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000667,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000668,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000668,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000669,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000669,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000670,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000670,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000671,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000671,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000671,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000672,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000672,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000673,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000673,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000674,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000674,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000675,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,2,51.64,103.28,7,True
RO000675,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000675,3,P-1011,PUMP-41,pump,1,157.52,157.52,5,False
RO000675,4,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000676,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000676,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000677,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000677,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000677,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000678,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000678,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000679,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000679,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000680,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000680,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000681,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000681,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000682,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000682,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000683,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000683,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000684,1,P-1008,PRESSURE_VALVE-99,pressure_valve,2,37.48,74.96,3,True
RO000684,2,P-1007,FLUID_FILTER-58,fluid_filter,2,90.82,181.64,1,False
RO000685,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000685,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000686,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000686,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000687,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000687,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000688,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000688,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000689,1,P-1008,PRESSURE_VALVE-99,pressure_valve,2,37.48,74.96,3,True
RO000689,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000690,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000690,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000691,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000691,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000692,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000692,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000693,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000693,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000694,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000694,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,2,48.52,97.04,7,False
RO000695,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000695,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000696,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000696,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000696,3,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000696,4,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000697,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000697,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000698,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000698,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000699,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000699,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000700,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000700,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000701,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000701,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000701,3,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000702,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000702,2,P-1006,THERMOSTAT-56,thermostat,2,66.12,132.24,4,False
RO000703,1,P-1022,RELAY-52,relay,1,77.32,77.32,4,True
RO000703,2,P-1023,CONTACTOR-26,contactor,2,41.87,83.74,3,False
RO000703,3,P-1019,FUSE-98,fuse,2,89.48,178.96,1,False
RO000704,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000704,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000705,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000705,2,P-1003,COOLANT_FILTER-81,coolant_filter,2,73.31,146.62,5,False
RO000706,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000706,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000707,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000707,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000708,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,2,62.16,124.32,4,True
RO000708,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000709,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,2,51.64,103.28,7,True
RO000709,2,P-1013,SEAL_KIT-86,seal_kit,2,63.75,127.5,6,False
RO000710,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000710,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000711,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000711,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000711,3,P-1005,FAN-54,fan,2,65.94,131.88,8,False
RO000711,4,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000712,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000712,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000713,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000713,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000714,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,2,54.13,108.26,1,True
RO000714,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000715,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000715,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000716,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000716,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000716,3,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,False
RO000716,4,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000717,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000717,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000718,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000718,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000719,1,P-1021,RELAY-80,relay,2,113.56,227.12,6,True
RO000719,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000720,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000720,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000720,3,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000720,4,P-1006,THERMOSTAT-56,thermostat,2,66.12,132.24,4,False
RO000721,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000721,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000722,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000722,2,P-1005,FAN-54,fan,2,65.94,131.88,8,False
RO000722,3,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000723,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000723,2,P-1021,RELAY-80,relay,2,113.56,227.12,6,False
RO000724,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000724,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000725,1,P-1005,FAN-54,fan,2,65.94,131.88,8,True
RO000725,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000726,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
