ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO000212,VAN-C,1.6,2546,Intermittent electrical fault,FC-ELC-22,electrical_power,highway_longhaul,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.71,274.83,2023-05-22 16:09:07,P-1021|P-1024|P-1025,relay|sensor_prox|wiring_harness,train
RO000799,SUV-X,9.5,22098,Unexpected power cut,FC-ELC-22,electrical_power,high_humidity,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,3.97,155.43,2023-05-23 19:38:31,P-1021|P-1023,contactor|relay,train
RO000522,COUPE-R,10.1,12321,Brake pressure drop,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.69,128.3,2023-05-24 15:56:47,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000833,TRUCK-T1,3.0,20209,Radiator efficiency low,FC-CLG-11,engine_cooling,high_temp,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.22,175.16,2023-05-25 02:58:57,P-1001|P-1003,coolant_filter|coolant_pump,train
RO000992,TRUCK-T1,7.3,20716,Coolant temperature high,FC-CLG-11,engine_cooling,dusty,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,1.4,210.86,2023-05-25 05:42:43,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000698,SUV-X,7.4,18985,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,high_humidity,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,7.78,150.37,2023-05-28 04:20:00,P-1029|P-1030,belt|tensioner,train
RO000174,TRUCK-T2,3.5,15572,Driveline vibration under load,FC-DRV-19,drivetrain,city_stopgo,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.54,271.55,2023-05-29 03:20:48,P-1026|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000735,SUV-X,4.1,15273,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,normal,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,3.33,318.61,2023-05-30 04:55:08,P-1028|P-1030,belt|idler_roller,train
RO000368,COUPE-R,7.5,15833,Radiator efficiency low,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.37,312.4,2023-05-30 14:23:40,P-1003|P-1004,coolant_filter|radiator_core,train
RO000882,SEDAN-B,1.6,17941,Coolant temperature high,FC-CLG-11,engine_cooling,city_stopgo,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,1.3,312.71,2023-05-31 11:20:17,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000674,TRUCK-T1,11.6,17613,Intake actuator delayed,FC-PNE-07,pneumatic_intake,high_temp,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.1,124.29,2023-06-02 20:57:27,P-1015|P-1016,air_line|solenoid_valve,train
RO000055,SEDAN-B,6.7,9787,Brake pressure drop,FC-HYD-04,hydraulic_brake,dusty,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,9.79,248.34,2023-06-02 22:13:32,P-1007|P-1011,fluid_filter|pump,train
RO000541,SEDAN-A,8.6,11200,Coolant leak suspected,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.24,342.74,2023-06-03 07:16:12,P-1001|P-1002|P-1005,coolant_filter|coolant_pump|fan,train
RO000157,SUV-Z,10.0,10384,Drive transfer slip,FC-DRV-19,drivetrain,normal,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.17,185.36,2023-06-06 17:42:07,P-1028|P-1029,idler_roller|tensioner,train
RO000287,VAN-C,12.0,14473,Unexpected power cut,FC-ELC-22,electrical_power,highway_longhaul,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.39,155.43,2023-06-06 20:48:05,P-1021|P-1023,contactor|relay,train
RO000860,SEDAN-B,1.6,15124,Intake actuator delayed,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,7.3,124.29,2023-06-06 22:44:44,P-1015|P-1016,air_line|solenoid_valve,train
RO000310,TRUCK-T2,8.7,10430,Intermittent electrical fault,FC-ELC-22,electrical_power,dusty,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.65,155.43,2023-06-09 04:43:53,P-1021|P-1023,contactor|relay,train
RO000110,TRUCK-T1,11.2,14083,Intermittent electrical fault,FC-ELC-22,electrical_power,high_humidity,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.98,122.12,2023-06-09 09:07:38,P-1020|P-1022,fuse|relay,train
RO000838,TRUCK-T1,7.9,14575,Brake pressure drop,FC-HYD-04,hydraulic_brake,dusty,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.95,219.56,2023-06-09 20:11:19,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000801,TRUCK-T1,10.3,33910,Intermittent electrical fault,FC-ELC-22,electrical_power,normal,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,3.93,158.36,2023-06-12 04:18:59,P-1020|P-1021,fuse|relay,train
RO000254,TRUCK-T2,5.5,4244,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.66,276.8,2023-06-12 16:25:58,P-1001|P-1002|P-1005,coolant_filter|coolant_pump|fan,train
RO000599,TRUCK-T1,11.1,1700,Coolant temperature high,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.57,653.44,2023-06-15 04:17:39,P-1001|P-1002|P-1004|P-1005,coolant_filter|coolant_pump|fan|radiator_core,train
RO000286,SEDAN-A,1.2,10528,Intake actuator delayed,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.25,323.19,2023-06-17 22:45:41,P-1015|P-1016|P-1017|P-1018,air_line|air_regulator|frl_unit|solenoid_valve,train
RO000425,SEDAN-A,8.0,24525,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,city_stopgo,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.4,135.6,2023-06-19 19:36:24,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000787,COUPE-R,10.4,12327,Drive transfer slip,FC-DRV-19,drivetrain,high_temp,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.63,189.59,2023-06-21 02:09:17,P-1027|P-1028,drive_chain|idler_roller,train
RO000103,COUPE-R,9.6,16466,Control unit reset observed,FC-ELC-22,electrical_power,normal,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,9.88,179.76,2023-06-22 05:04:54,P-1021|P-1024,relay|sensor_prox,train
RO000295,COUPE-R,2.1,26550,Intermittent electrical fault,FC-ELC-22,electrical_power,dusty,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.34,172.39,2023-06-25 10:36:51,P-1022|P-1025,relay|wiring_harness,train
RO000201,SEDAN-B,10.9,100,Torque transfer delay,FC-DRV-19,drivetrain,city_stopgo,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.81,189.59,2023-06-27 09:55:57,P-1027|P-1028,drive_chain|idler_roller,train
RO000923,TRUCK-T2,13.2,28007,Brake pedal spongy,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,9.94,248.34,2023-06-29 07:03:16,P-1007|P-1011,fluid_filter|pump,train
RO000727,SUV-Z,5.8,22373,Intake actuator delayed,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.24,385.35,2023-06-29 17:14:04,P-1015|P-1016|P-1017|P-1018,air_line|air_regulator|frl_unit|solenoid_valve,train
RO000543,TRUCK-T2,3.0,9578,Intermittent electrical fault,FC-ELC-22,electrical_power,dusty,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.53,122.12,2023-06-29 18:27:05,P-1020|P-1022,fuse|relay,train
RO000845,TRUCK-T1,4.3,5482,Intake actuator delayed,FC-PNE-07,pneumatic_intake,dusty,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.25,124.29,2023-07-05 06:17:55,P-1015|P-1016,air_line|solenoid_valve,train
RO000529,SUV-Z,7.7,12636,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.84,248.34,2023-07-05 09:51:51,P-1007|P-1011,fluid_filter|pump,train
RO000034,SUV-Z,3.9,7883,Brake pressure drop,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.87,248.34,2023-07-05 17:19:25,P-1007|P-1011,fluid_filter|pump,train
RO000361,SUV-X,3.0,100,Torque transfer delay,FC-DRV-19,drivetrain,normal,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.22,181.54,2023-07-06 05:23:38,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000696,VAN-C,4.3,11998,Coolant leak suspected,FC-CLG-11,engine_cooling,dusty,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.86,307.22,2023-07-07 15:53:53,P-1001|P-1003|P-1005|P-1006,coolant_filter|coolant_pump|fan|thermostat,train
RO000880,TRUCK-T2,6.6,12188,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,normal,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,8.63,286.21,2023-07-08 15:42:40,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000842,SUV-X,6.7,21787,Unexpected power cut,FC-ELC-22,electrical_power,high_humidity,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,1.01,158.36,2023-07-09 23:48:32,P-1020|P-1021,fuse|relay,train
RO000052,COUPE-R,0.9,11224,Drive transfer slip,FC-DRV-19,drivetrain,normal,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.68,241.19,2023-07-16 02:48:07,P-1028|P-1029,idler_roller|tensioner,train
RO000036,TRUCK-T1,9.4,15104,Coolant temperature high,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,8.41,274.79,2023-07-16 04:02:26,P-1002|P-1004,coolant_filter|radiator_core,train
RO000751,SUV-X,8.0,21231,Control unit reset observed,FC-ELC-22,electrical_power,highway_longhaul,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.42,203.16,2023-07-16 07:21:14,P-1020|P-1021,fuse|relay,train
RO000791,SEDAN-B,12.6,26051,Intermittent electrical fault,FC-ELC-22,electrical_power,high_humidity,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,2.92,122.12,2023-07-18 02:52:38,P-1020|P-1022,fuse|relay,train
RO000741,SEDAN-B,12.6,22830,Air regulation unstable,FC-PNE-07,pneumatic_intake,normal,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.67,279.86,2023-07-20 02:36:29,P-1017|P-1018,air_regulator|frl_unit,train
RO000451,COUPE-R,8.4,23580,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.77,128.3,2023-07-22 01:30:37,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000846,COUPE-R,5.9,10162,Drive transfer slip,FC-DRV-19,drivetrain,high_humidity,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,1.09,215.72,2023-07-23 14:11:53,P-1026|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000573,COUPE-R,5.4,8982,Intermittent electrical fault,FC-ELC-22,electrical_power,highway_longhaul,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.14,122.12,2023-07-31 09:53:09,P-1020|P-1022,fuse|relay,train
RO000665,SEDAN-A,7.9,14174,Brake pressure drop,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.03,167.03,2023-08-02 04:48:35,P-1009|P-1013,hydraulic_hose|seal_kit,train
RO000614,VAN-C,7.0,28860,Control unit reset observed,FC-ELC-22,electrical_power,high_temp,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,9.96,209.72,2023-08-03 08:48:05,P-1022|P-1024,relay|sensor_prox,train
RO000720,VAN-C,4.4,100,Coolant leak suspected,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.52,373.34,2023-08-04 17:11:20,P-1001|P-1003|P-1005|P-1006,coolant_filter|coolant_pump|fan|thermostat,train
RO000761,COUPE-R,10.2,19936,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,high_temp,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.87,224.07,2023-08-06 06:53:44,P-1028|P-1030,belt|idler_roller,train
RO000968,TRUCK-T1,6.3,4053,Drive transfer slip,FC-DRV-19,drivetrain,highway_longhaul,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,9.47,181.54,2023-08-10 23:06:05,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000545,SEDAN-B,8.7,23877,Radiator efficiency low,FC-CLG-11,engine_cooling,normal,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.32,383.8,2023-08-11 17:07:48,P-1002|P-1004,coolant_filter|radiator_core,train
RO000782,SUV-Z,3.3,23141,Driveline vibration under load,FC-DRV-19,drivetrain,normal,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.04,189.59,2023-08-11 22:54:05,P-1027|P-1028,drive_chain|idler_roller,train
RO000161,TRUCK-T1,6.8,13754,Brake pressure drop,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.84,248.34,2023-08-13 05:49:23,P-1007|P-1011,fluid_filter|pump,train
RO000070,SEDAN-A,4.4,15558,Driveline vibration under load,FC-DRV-19,drivetrain,high_humidity,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.73,215.72,2023-08-13 18:21:31,P-1026|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000247,SEDAN-A,10.9,7843,Torque transfer delay,FC-DRV-19,drivetrain,normal,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.13,314.89,2023-08-18 11:06:11,P-1028|P-1029,idler_roller|tensioner,train
