ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO000099,HYD-Press-880,14.6,32863,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.35,279.28,2025-10-06T20:58:37,P-1195|P-1294,fuse|sensor_prox,train
RO000100,HYD-Press-940,10.5,22266,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_humidity,Observed: hyd force below setpoint. Inspected hydraulic subsystem. rplcd primary component and verified normal operation.,6.38,16.0,2024-01-25T05:35:29,P-1222,hydraulic_hose,train
RO000101,HYD-Press-880,7.5,16977,Hydraulic force below setpoint,FC-HYD-04,hydraulic,dusty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,4.14,342.18,2025-10-29T06:06:57,P-1266,seal_kit,val
RO000102,MILL-5AX,8.1,19745,Abnormal spindle temperature alarm,FC-SPN-17,spindle,high_humidity,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,4.56,31.49,2026-03-19T00:27:20,P-1032,bearing_set,test
RO000103,CNC-5100,8.3,19866,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_humidity,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.1,486.75,2024-05-28T12:16:26,P-1042|P-1055|P-1169,coolant_filter|fan|thermostat,train
RO000104,HYD-Press-880,9.0,19359,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,1.55,145.93,2026-01-04T08:16:51,P-1026,fuse,val
RO000105,CONV-X350,5.7,11485,Conveyor slipping under load,FC-CON-09,conveyor,24x7_duty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.25,301.49,2025-05-22T00:04:25,P-1112|P-1178|P-1252,chain_lube|drive_chain|idler_roller,train
RO000106,PACK-700,10.3,20298,Actuator response delayed,FC-PNE-07,pneumatic,high_temp,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.7,74.04,2025-04-19T05:30:24,P-1249,air_regulator,train
RO000107,CONV-X200,3.8,7027,Actuator response delayed,FC-PNE-07,pneumatic,high_humidity,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.19,374.69,2023-11-24T10:30:10,P-1075|P-1269,air_line|frl_unit,train
RO000108,PACK-900,3.4,8801,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,1.86,37.02,2023-03-26T07:15:37,P-1249,air_regulator,train
RO000109,HYD-Press-940,9.0,17010,Hydraulic force below setpoint,FC-HYD-04,hydraulic,dusty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.96,515.19,2026-04-03T19:29:29,P-1002|P-1148|P-1155|P-1353,fluid_filter|high_temp_grease|hydraulic_hose_revB|pressure_valve,test
RO000110,PACK-700,12.7,31015,Control cabinet overheating trip,FC-ELC-22,electrical,normal,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.3,329.53,2026-05-20T00:23:11,P-1122|P-1234,fuse|wiring_harness,test
RO000111,CONV-X200,8.2,20207,Actuator response delayed,FC-PNE-07,pneumatic,24x7_duty,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.23,289.1,2025-09-30T10:04:18,P-1040|P-1075,air_regulator|frl_unit,train
RO000112,CNC-5100,6.2,12292,Coolant temperature high,FC-CLG-11,cooling,24x7_duty,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.88,168.05,2023-06-02T13:15:03,P-1074|P-1278,fuse|radiator_core,train
RO000113,HYD-Press-940,10.4,25968,Pressure unstable during press cycle,FC-HYD-04,hydraulic,dusty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.42,281.69,2023-09-19T23:20:12,P-1061|P-1299,fluid_filter|seal_kit,train
RO000114,MILL-3AX,3.2,9131,Spindle overheating at high RPM,FC-SPN-17,spindle,high_temp,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.5,161.55,2023-10-01T01:11:11,P-1181,spindle_motor,train
RO000115,PACK-700,10.7,23153,Air pressure fluctuation in line,FC-PNE-07,pneumatic,dusty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.77,42.03,2025-06-18T06:59:08,P-1081,air_regulator,train
RO000116,MILL-5AX,7.6,14298,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.34,1115.73,2025-03-03T21:32:18,P-1240|P-1320,relay|sensor_prox,train
RO000117,MILL-5AX,12.1,28187,Abnormal spindle temperature alarm,FC-SPN-17,spindle,dusty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.89,437.16,2025-11-04T14:40:40,P-1098|P-1159|P-1309,high_temp_grease|shaft_seal,val
RO000118,HYD-Press-940,2.4,2580,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_temp,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.78,191.0,2024-01-26T19:49:16,P-1110|P-1126|P-1352,fluid_filter|hydraulic_hose|seal_kit_plus,train
RO000119,HYD-Press-940,7.0,15604,Intermittent sensor fault,FC-ELC-22,electrical,high_humidity,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.02,863.35,2023-07-03T19:40:13,P-1125|P-1219|P-1325,fuse|relay|wiring_harness,train
RO000120,PACK-900,1.6,5880,Air pressure fluctuation in line,FC-PNE-07,pneumatic,normal,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.23,51.17,2023-07-29T06:52:35,P-1269,air_line,train
RO000121,PACK-700,6.0,11058,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.22,256.54,2025-01-02T07:34:02,P-1075|P-1108,air_line|frl_unit,train
RO000122,HYD-Press-880,6.1,13383,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.74,151.48,2023-07-25T09:15:55,P-1250|P-1325,fuse|relay,train
RO000123,CNC-4020,4.3,8952,Spindle overheating at high RPM,FC-SPN-17,spindle,24x7_duty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,8.04,158.73,2025-10-21T07:56:18,P-1221|P-1335,high_temp_grease,val
RO000124,HYD-Press-880,9.3,21851,Hydraulic force below setpoint,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.19,302.84,2025-06-13T23:20:27,P-1024|P-1336,fluid_filter|hydraulic_hose,train
RO000125,MILL-5AX,6.3,13146,Spindle overheating at high RPM,FC-SPN-17,spindle,dusty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.52,267.82,2024-10-23T21:06:00,P-1028|P-1069|P-1192,bearing_set|high_temp_grease|shaft_seal,train
RO000126,CONV-X200,8.0,17879,Air pressure fluctuation in line,FC-PNE-07,pneumatic,high_temp,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,6.77,305.06,2026-04-17T16:03:44,P-1171|P-1307,frl_unit,test
RO000127,CONV-X350,6.1,12685,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.41,147.36,2023-09-07T16:44:50,P-1171|P-1321,air_regulator|frl_unit,train
RO000128,CNC-4020,2.4,3083,Unexpected motor stop fault,FC-ELC-22,electrical,high_temp,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.36,330.97,2026-04-16T18:12:48,P-1229|P-1234|P-1320,fuse|relay,test
RO000129,HYD-Press-940,10.9,24050,Pressure unstable during press cycle,,hydraulic,24x7_duty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,9.05,121.56,2024-03-04T15:40:19,P-1041|P-1126,hydraulic_hose|pressure_valve,train
RO000130,CONV-X350,6.7,15397,Intermittent sensor fault,FC-ELC-22,electrical,24x7_duty,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,5.28,101.53,2024-06-23T18:48:36,P-1325,relay,train
RO000131,CONV-X350,1.0,4393,Line speed not maintained,FC-CON-09,conveyor,high_temp,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,1.55,279.28,2024-08-08T18:34:18,P-1096|P-1202|P-1223|P-1263,chain_lube|fluid_filter|idler_roller,train
RO000132,MILL-5AX,7.1,19565,Coolant temperature high,FC-CLG-11,cooling,high_temp,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.82,86.24,2025-03-13T08:40:22,P-1013|P-1103,coolant_filter|thermostat,train
RO000133,CNC-4020,8.1,21423,Heat exchanger inefficiency warning,FC-CLG-11,cooling,dusty,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.72,449.05,2026-03-05T02:43:17,P-1016|P-1296,fan|radiator_core,test
RO000134,PACK-900,8.3,19300,Air pressure fluctuation in line,FC-PNE-07,pneumatic,dusty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.8,608.02,2026-04-02T05:05:21,P-1143|P-1185|P-1302,air_line|air_regulator|frl_unit,test
RO000135,CNC-4020,5.7,11561,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_humidity,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.82,41.14,2026-05-26T14:56:32,P-1227,thermostat,test
RO000136,PACK-900,8.6,19141,Intermittent sensor fault,FC-ELC-22,electrical,high_humidity,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.91,446.44,2024-02-08T10:20:47,P-1122|P-1187|P-1250,chain_lube|fuse|wiring_harness,train
RO000137,HYD-Press-940,1.1,2027,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.1,358.9,2026-01-24T17:56:53,P-1070|P-1175|P-1182,fluid_filter|hydraulic_hose|pressure_valve,val
RO000138,CONV-X350,7.9,17896,Line speed not maintained,FC-CON-09,conveyor,high_temp,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.53,146.2,2026-01-24T08:26:10,P-1008|P-1071,drive_chain|idler_roller,val
RO000139,PACK-900,8.5,20496,Intermittent conveyor jerk,FC-CON-09,conveyor,24x7_duty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.03,459.32,2026-06-12T07:34:51,P-1111|P-1264|P-1287,belt|chain_lube|idler_roller,test
RO000140,PACK-700,3.8,5513,Conveyor slipping under load,FC-CON-09,conveyor,high_humidity,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.34,353.17,2023-05-02T19:14:39,P-1297|P-1340,drive_chain|idler_roller,train
RO000141,MILL-5AX,7.7,15194,Control cabinet overheating trip,FC-ELC-22,electrical,dusty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.21,228.23,2025-07-29T10:23:15,P-1027|P-1272,relay,train
RO000142,CONV-X350,5.6,9338,Air pressure fluctuation in line,FC-PNE-07,pneumatic,high_humidity,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.95,289.57,2023-06-10T00:27:56,P-1075|P-1185,air_line|frl_unit,train
RO000143,CNC-4020,10.4,19251,Abnormal spindle temperature alarm,FC-SPN-17,spindle,normal,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.1,198.09,2023-09-23T00:43:36,P-1010|P-1221,high_temp_grease|spindle_motor,train
RO000144,CNC-4020,5.2,14391,Thermal trip during long cycle,FC-SPN-17,spindle,high_humidity,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.05,567.4,2025-09-20T11:20:28,P-1098|P-1324|P-1335,high_temp_grease|shaft_seal|spindle_motor,train
RO000145,MILL-3AX,2.5,7087,Insufficient coolant flow alarm,FC-CLG-11,cooling,dusty,,2.76,361.85,2025-02-03T04:32:28,P-1025|P-1198,coolant_filter|coolant_pump,train
RO000146,CONV-X200,6.2,12254,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.07,97.68,2024-08-10T18:12:39,P-1086,fuse,train
RO000147,HYD-Press-940,9.8,24298,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,dusty,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.63,407.1,2025-04-11T01:09:19,P-1034|P-1211|P-1290,fluid_filter|hydraulic_hose|pressure_valve,train
RO000148,CNC-5100,8.9,18261,Spindle overheating at high RPM,FC-SPN-17,spindle,dusty,Observed: spndl overheating at high RPM. Inspected spindle subsystem. rplcd primary component and vrfd normal operation.,5.11,298.08,2023-10-10T02:40:41,P-1069|P-1228|P-1261,high_temp_grease|shaft_seal,train
RO000149,HYD-Press-940,8.5,16849,Pressure unstable during press cycle,FC-HYD-04,hydraulic,normal,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.83,273.25,2023-09-04T09:27:46,P-1220|P-1244|P-1327,fluid_filter|hydraulic_hose|pump,train
RO000150,PACK-700,9.2,19461,Pneumatic valve not switching,FC-PNE-07,pneumatic,24x7_duty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.32,90.69,2023-07-05T20:51:36,P-1163|P-1269,air_line|solenoid_valve,train
RO000151,HYD-Press-940,3.2,9461,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,0.86,332.46,2023-04-03T20:34:42,P-1308|P-1320,relay|wiring_harness,train
RO000152,CONV-X350,15.1,32488,Line speed not maintained,FC-CON-09,conveyor,normal,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,3.13,200.5,2025-12-06T17:06:06,P-1270,drive_chain,val
RO000153,CONV-X350,6.3,11976,Intermittent sensor fault,FC-ELC-22,electrical,normal,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.66,260.98,2023-09-07T02:02:08,P-1150|P-1207|P-1253,fuse|relay|wiring_harness,train
RO000154,CNC-5100,11.1,22631,Abnormal spindle temperature alarm,FC-SPN-17,spindle,high_humidity,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.9,212.85,2025-04-17T05:45:19,P-1069|P-1130,high_temp_grease|shaft_seal,train
